Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Trade,38.296282,USDCET,30.002916944,SUI,0.0,,Koinly,SUI,,13-01-2024 15:36:16
Trade,271.168917,USDCET,212.69519814,SUI,0.0,,Koinly,SUI,,13-01-2024 15:36:55
Trade,159.162555,USDCET,125.002916944,SUI,0.0,,Koinly,SUI,,13-01-2024 15:37:20
Trade,397.478869732,SUI,509.170661,USDCET,0.0,,Koinly,SUI,,13-01-2024 15:37:49
Withdrawal,0.0,,480.603144,USDCET,0.0,,Koinly,SUI,,13-01-2024 15:38:09
Withdrawal,0.0,,485.080490458,SUI,0.0,,Koinly,SUI,,13-01-2024 15:38:09
Deposit,1.316887,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 15:50:28
Deposit,864.577041573,SUI,0.0,,0.0,,Koinly,,,13-01-2024 15:50:28
Trade,443.954855,USDCET,349.999982584,SUI,0.0,,Koinly,SUI,,13-01-2024 15:50:45
Withdrawal,0.0,,0.001594544,SUI,0.0,,Koinly,SUI,,13-01-2024 15:51:22
Withdrawal,0.0,,331.966805433,SUI,0.0,,Koinly,SUI,,13-01-2024 15:53:00
Withdrawal,0.0,,473.839259,USDCET,0.0,,Koinly,SUI,,13-01-2024 15:53:00
Deposit,474.564346,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 15:54:12
Deposit,331.392473399,SUI,0.0,,0.0,,Koinly,,,13-01-2024 15:54:12
Trade,507.622185,USDCET,400.000960704,SUI,0.0,,Koinly,SUI,,13-01-2024 15:54:52
Withdrawal,0.0,,0.000832916,SUI,0.0,,Koinly,SUI,,13-01-2024 15:59:34
Trade,138.979898,USDCET,109.549208304,SUI,0.0,,Koinly,SUI,,13-01-2024 16:00:12
Trade,391.107145488,SUI,502.386208,USDCET,0.0,,Koinly,SUI,,13-01-2024 16:00:55
Withdrawal,0.0,,467.792527,USDCET,0.0,,Koinly,SUI,,13-01-2024 16:01:08
Withdrawal,0.0,,393.539478942,SUI,0.0,,Koinly,SUI,,13-01-2024 16:01:08
Deposit,0.000103,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 16:04:26
Deposit,761.148264576,SUI,0.0,,0.0,,Koinly,,,13-01-2024 16:04:26
Deposit,0.001339816,SUI,0.0,,0.0,,Koinly,,,13-01-2024 16:04:44
Withdrawal,0.0,,0.001594544,SUI,0.0,,Koinly,SUI,,13-01-2024 16:05:45
Trade,957.512498,USDCET,759.971032708,SUI,0.0,,Koinly,SUI,,13-01-2024 16:06:12
Trade,196.860439359,SUI,250.0,USDCET,0.0,,Koinly,SUI,,13-01-2024 16:10:11
Withdrawal,0.0,,374.19505,USDCET,0.0,,Koinly,SUI,,13-01-2024 16:10:34
Withdrawal,0.0,,200.059141113,SUI,0.0,,Koinly,SUI,,13-01-2024 16:10:34
Trade,214.091519715,SUI,270.0,USDCET,0.0,,Koinly,SUI,,13-01-2024 16:13:38
Withdrawal,0.0,,155.179443,USDCET,0.0,,Koinly,SUI,,13-01-2024 16:14:01
Withdrawal,0.0,,214.07290667,SUI,0.0,,Koinly,SUI,,13-01-2024 16:14:01
Deposit,1057.802554,USDCET,0.0,,0.0,,Koinly,,,13-01-2024 16:50:27
Deposit,1.364340214,SUI,0.0,,0.0,,Koinly,,,13-01-2024 16:50:27
