ID (read-only),Parent ID (read-only),Date (UTC),Type,Tag,From Wallet (read-only),From Wallet ID,From Amount,From Currency,To Wallet (read-only),To Wallet ID,To Amount,To Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Fee Worth Amount,Fee Worth Currency,Net Value (read-only),Fee Value (read-only),Value Currency (read-only),Deleted,From Source (read-only),To Source (read-only),Negative Balances (read-only),Missing Rates (read-only),Missing Cost Basis (read-only),Synced To Accounting At (UTC read-only),TxSrc,TxDest,TxHash,Description
B01C723AE2F626EC0D7ECBC153B91F62,,2022-12-16 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,5.832007,ADA;1865,0.0,,0.0,,0.0,,1.6487275703,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 380
AA1B76B291A2453AE3FB3B7844769E05,,2022-12-11 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,8.066542,ADA;1865,0.0,,0.0,,0.0,,2.4944044521,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 379
053155B0A32213483E5D94A25A54004E,,2022-12-06 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,10.016204,ADA;1865,0.0,,0.0,,0.0,,3.167667754,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 378
43339D169484BA5200BCB195627FD75C,,2022-12-01 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,7.516629,ADA;1865,0.0,,0.0,,0.0,,2.3634489751,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 377
0EB01FA70D748EB021BAE5361E2B87A1,,2022-11-26 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,12.382992,ADA;1865,0.0,,0.0,,0.0,,3.8978894994,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 376
A3FFCF81E0011F432A016597C2858199,,2022-11-21 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,12.361151,ADA;1865,0.0,,0.0,,0.0,,3.7293773781,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 375
2F88E117ADD7EA9F88AEAA71FC8033C7,,2022-11-16 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.560645,ADA;1865,0.0,,0.0,,0.0,,5.1288778105,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 374
B123941C6CAA7DF1C03E46F9D463233C,,2022-11-11 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.28024,ADA;1865,0.0,,0.0,,0.0,,5.3565522418,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 373
4153FC476539A71F1B39BA5DFA70540D,,2022-11-06 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.608092,ADA;1865,0.0,,0.0,,0.0,,6.9622313212,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 372
A1382F6D7393437D682686C21672351D,,2022-11-01 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,10.516056,ADA;1865,0.0,,0.0,,0.0,,4.219165967,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 371
E96834368BAB9B8AD7E6DB25F0F857E1,,2022-10-27 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,13.823734,ADA;1865,0.0,,0.0,,0.0,,5.400472455,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 370
16B4607030245FA6562A19F03E25B56F,,2022-10-22 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.07267,ADA;1865,0.0,,0.0,,0.0,,6.3694829897,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 369
84DCE578EBD4E6DACEDE964ED05B9C7D,,2022-10-17 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.716531,ADA;1865,0.0,,0.0,,0.0,,6.5559557676,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 368
121A3833E71536485DC087409BF362B4,,2022-10-12 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.432427,ADA;1865,0.0,,0.0,,0.0,,6.7183524609,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 367
84321FED698B81E196AF0E6483FA5753,,2022-10-07 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.965142,ADA;1865,0.0,,0.0,,0.0,,10.6125104136,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 366
447104E9000F7A0BB9E91CEB164D3E06,,2022-10-02 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,21.428,ADA;1865,0.0,,0.0,,0.0,,9.1055322122,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 365
C3897FA804A9F7337C2DCB67E1862F97,,2022-09-27 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.253962,ADA;1865,0.0,,0.0,,0.0,,6.7214792921,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 364
EF7C8E1A7D47CDBB84FBE5541BE2EC27,,2022-09-22 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.022559,ADA;1865,0.0,,0.0,,0.0,,8.7187251274,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 363
C93797BA8D2EC42E84EE75C5096612D5,,2022-09-17 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.657042,ADA;1865,0.0,,0.0,,0.0,,10.0140710869,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 362
4417E239D4E9909D412012C2B52BA959,,2022-09-12 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.456525,ADA;1865,0.0,,0.0,,0.0,,8.886665045,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 361
777ED6F36D8CA4DF80A108058C8F49B3,,2022-09-07 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.799931,ADA;1865,0.0,,0.0,,0.0,,7.5428210947,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 360
8AFA4624E221EB824F7473F6CF5065AA,,2022-09-02 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.463781,ADA;1865,0.0,,0.0,,0.0,,7.9516302558,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 359
E81C02D12C24A7C26ADD558DA60C5866,,2022-08-28 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.124857,ADA;1865,0.0,,0.0,,0.0,,7.565473327,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 358
4CC9C642317ACF238F3F4218102622FF,,2022-08-23 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.434049,ADA;1865,0.0,,0.0,,0.0,,8.4861806428,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 357
25C58C284C80AFD2B9659454FA9ED591,,2022-08-18 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,14.209882,ADA;1865,0.0,,0.0,,0.0,,7.5365000784,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 356
4D0B6546713B716B06C423D1A1C536BB,,2022-08-13 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.194589,ADA;1865,0.0,,0.0,,0.0,,10.80498043,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 355
D5D376FE010EAFB237C01FE22056AFBF,,2022-08-08 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.918143,ADA;1865,0.0,,0.0,,0.0,,8.5150853584,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 354
11BE0BDF9F19562A02918A9B840787DF,,2022-08-03 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.911792,ADA;1865,0.0,,0.0,,0.0,,9.1749081307,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 353
E742328B3AB1E77C9C0D544F0330A537,,2022-07-29 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.964655,ADA;1865,0.0,,0.0,,0.0,,8.829617869,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 352
29F380907B78E7A07FB3C95606E6AE94,,2022-07-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.357626,ADA;1865,0.0,,0.0,,0.0,,8.5119128126,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 351
3A8F019B36F57DDB97303B149EE4FF4F,,2022-07-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.036258,ADA;1865,0.0,,0.0,,0.0,,8.9145058566,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 350
FFF288A391D64EB4FCDDAB5920A2B242,,2022-07-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.737732,ADA;1865,0.0,,0.0,,0.0,,8.2207198718,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 349
CC9E4448D9831E532FD33993E9DB28E5,,2022-07-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.320199,ADA;1865,0.0,,0.0,,0.0,,9.3267232239,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 348
5258C21A554D890432A199DE6CF26494,,2022-07-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.029087,ADA;1865,0.0,,0.0,,0.0,,8.7961402529,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 347
B3096BF0D8CA3922715FCD3AE94CACDA,,2022-06-29 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.392764,ADA;1865,0.0,,0.0,,0.0,,9.6181454317,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 346
11A7DE24A4A61AFDAFF9ABEBB22188CB,,2022-06-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,13.690239,ADA;1865,0.0,,0.0,,0.0,,6.9149234275,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 345
67729BC3DBBB6619B6D4AC562471F2E4,,2022-06-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.088217,ADA;1865,0.0,,0.0,,0.0,,8.6932008887,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 344
EAB588246E20D97D1D4A1E7B3936EAAE,,2022-06-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,22.15943,ADA;1865,0.0,,0.0,,0.0,,10.2877573585,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 343
590B7A0341DE7B62D3B5D0FED63067FD,,2022-06-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.96235,ADA;1865,0.0,,0.0,,0.0,,13.2917777503,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 342
7D0F2521BAE408D64304B5678E9313AA,,2022-06-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.928035,ADA;1865,0.0,,0.0,,0.0,,11.7906119445,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 341
E0A589D68D343D0A7AAE3D5CDD7CBC23,,2022-05-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.504732,ADA;1865,0.0,,0.0,,0.0,,9.7337337901,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 340
192BBEC9C4B3CA7A92402B84F57BBA82,,2022-05-25 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,14.943863,ADA;1865,0.0,,0.0,,0.0,,7.7127518522,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 339
C7D6CDEB68149220615FEE86080BCAD2,,2022-05-20 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.038863,ADA;1865,0.0,,0.0,,0.0,,9.3299250686,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 338
FC66D343D6222E1F6F36CD4BAFEFD33E,,2022-05-15 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,24.41602,ADA;1865,0.0,,0.0,,0.0,,14.1892135163,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 337
7B3960CBF41B8CDC55F3A74B0D71CAF3,,2022-05-10 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.290291,ADA;1865,0.0,,0.0,,0.0,,11.8652743505,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 336
345FB06302946CFEC0850E378B3F0D3D,,2022-05-05 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.567858,ADA;1865,0.0,,0.0,,0.0,,13.2153247624,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 335
DC0BCE15ED8AC13B8AECCDA65CC3F7A5,,2022-04-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.433987,ADA;1865,0.0,,0.0,,0.0,,15.9481904613,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 334
67AD4058DBD0F9A9C7A85A5AA16C8B49,,2022-04-25 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,16.248197,ADA;1865,0.0,,0.0,,0.0,,14.5643989446,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 333
2D80E066D423DE94F99DD1795609562C,,2022-04-20 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.071294,ADA;1865,0.0,,0.0,,0.0,,17.9155714858,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 332
2CE0EF262DAF095DD78D4809A15AFD6D,,2022-04-15 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.318685,ADA;1865,0.0,,0.0,,0.0,,17.4819394943,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 331
4D6AEE936E94CFE4976104D27B18ECBF,,2022-04-10 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.966412,ADA;1865,0.0,,0.0,,0.0,,19.1096537827,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 330
304F29253626FB2399C347D21B94A7F8,,2022-04-05 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.429159,ADA;1865,0.0,,0.0,,0.0,,23.0558143678,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 329
55C86C99121134D74000A838F4145EB2,,2022-03-31 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,14.72179,ADA;1865,0.0,,0.0,,0.0,,17.0774991407,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 328
8560477AE178B0FD8971089F5D3241FA,,2022-03-26 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.11671,ADA;1865,0.0,,0.0,,0.0,,21.7434128625,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 327
639757FBBC6E0F13276E4342C1EA21A4,,2022-03-21 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,18.518951,ADA;1865,0.0,,0.0,,0.0,,16.7875424175,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 326
427D60D4F6B7980B025E32D221AADFCD,,2022-03-16 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,19.650051,ADA;1865,0.0,,0.0,,0.0,,16.212638693,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 325
21054BE44E6E1D8E1E00B5BC446F997B,,2022-03-11 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,22.671955,ADA;1865,0.0,,0.0,,0.0,,18.0341957556,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 324
FB6144D28A5F97977EB0C9799BC94F09,,2022-03-06 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.774485,ADA;1865,0.0,,0.0,,0.0,,14.950195586,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 323
794841F5FAFD8AA7DE9B62A18347E7FB,,2022-03-01 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,14.430693,ADA;1865,0.0,,0.0,,0.0,,13.7886016239,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 322
5DE60A7A7BC9484BA3F718028B0F6F79,,2022-02-24 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,15.856474,ADA;1865,0.0,,0.0,,0.0,,13.6003466964,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 321
D8D72E751B45E154B9FBE095164BAB25,,2022-02-19 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.955829,ADA;1865,0.0,,0.0,,0.0,,17.7431781172,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 320
F356C1E5A1AA5C203DAAAC454D861211,,2022-02-14 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.491436,ADA;1865,0.0,,0.0,,0.0,,24.535672145,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 319
645764221E7D07EA1D677B89EB0D2121,,2022-02-09 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.019953,ADA;1865,0.0,,0.0,,0.0,,20.5400458902,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 318
F8671B468E7206EA2B71652629D0332C,,2022-02-04 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,22.241908,ADA;1865,0.0,,0.0,,0.0,,24.6342954446,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 317
19013C6EEEA33A60DD68273361B2A3D6,,2022-01-30 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,17.361721,ADA;1865,0.0,,0.0,,0.0,,18.043337826,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 316
DE5ACAA858363A1EABC959C77166E860,,2022-01-25 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,21.566562,ADA;1865,0.0,,0.0,,0.0,,22.1892384637,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 315
22B6859D4B76F562556ED7BDAAAC708F,,2022-01-20 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,23.008238,ADA;1865,0.0,,0.0,,0.0,,30.505951844,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 314
3130C26035F3680A0454AC616BF2866B,,2022-01-15 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,20.032676,ADA;1865,0.0,,0.0,,0.0,,26.2262321265,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 313
E7DF09D4FCDB40F34900AF75D9C1FB67,,2022-01-10 21:44:51,deposit,reward,,,0.0,,Cardano (ADA);cardano,34F925930140F54859509ACC8CEE7F9B,25.626388,ADA;1865,0.0,,0.0,,0.0,,29.0336838241,0.0,USD;10,false,,api,false,false,,,pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,,Rewards for epoch 312
