Type,Buy,Cur.,Sell,Cur..1,Fee,Cur..2,Exchange,Group,Comment,Date
Trade,53.0,IOTA,10.1071,USDT,0.212,IOTA,Binance US,53645554,,15-11-2023 00:41:00
Withdrawal,0.0,,5002.694664,IOTA,1.209336,IOTA,Binance US,53645554,,15-11-2023 00:48:00
Deposit,2102.344114,USDT,0.0,,0.0,,Binance US,53645554,,23-01-2024 17:20:00
Trade,2351.0,IOTA,516.0445,USDT,9.404,IOTA,Binance US,53645554,,24-01-2024 12:16:00
Trade,1355.0,IOTA,297.4225,USDT,5.42,IOTA,Binance US,53645554,,24-01-2024 12:16:00
Trade,2348.0,IOTA,515.386,USDT,9.392,IOTA,Binance US,53645554,,24-01-2024 12:16:00
Trade,2461.0,IOTA,540.1895,USDT,9.844,IOTA,Binance US,53645554,,24-01-2024 12:16:00
Trade,1064.0,IOTA,233.548,USDT,4.256,IOTA,Binance US,53645554,,24-01-2024 12:16:00
Withdrawal,0.0,,9539.453795,IOTA,1.230205,IOTA,Binance US,53645554,,24-01-2024 15:20:00
Deposit,2496.0,USDT,0.0,,0.0,,Binance US,53645554,,25-02-2024 20:36:00
Trade,25.0,IOTA,6.9575,USDT,0.15,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,113.0,IOTA,31.6965,USDT,0.678,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,206.0,IOTA,60.0078,USDT,1.236,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,57.0,IOTA,16.4388,USDT,0.342,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,4.0,IOTA,1.1324,USDT,0.024,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,110.0,IOTA,30.272,USDT,0.66,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,70.0,IOTA,19.495,USDT,0.42,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.5867,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,135.0,IOTA,38.313,USDT,0.81,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,113.0,IOTA,32.0242,USDT,0.678,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,198.0,IOTA,54.5094,USDT,1.188,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,19.0,IOTA,5.2307,USDT,0.114,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.7505,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.6036,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,206.0,IOTA,59.3898,USDT,1.236,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,1897.0,IOTA,526.4175,USDT,11.382,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,46.0,IOTA,12.8616,USDT,0.276,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,12.0,IOTA,3.4992,USDT,0.072,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,104.0,IOTA,28.5896,USDT,0.624,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,138.0,IOTA,38.0052,USDT,0.828,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,199.0,IOTA,56.2175,USDT,1.194,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,13.0,IOTA,3.64,USDT,0.078,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,59.0,IOTA,16.4669,USDT,0.354,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,77.0,IOTA,22.4917,USDT,0.462,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,211.0,IOTA,60.8102,USDT,1.266,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,247.0,IOTA,71.9511,USDT,1.482,IOTA,Binance US,53645554,,25-02-2024 20:49:00
Trade,12.0,IOTA,3.4608,USDT,0.072,IOTA,Binance US,53645554,,25-02-2024 20:49:00
